,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
76,ad810c209e89e9b5e2080eefead70a0f0027c30c,2016,2313609,Ubajara,23,CE,17,M,0,3,1,2313609,Ubajara,23,CE,2,0,2,1,0,23013125,2313609,Ubajara,23,CE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2313609,Ubajara,23,CE,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,391.1,570.4,511.2,397.3,DEABCDBEDACBEBDCBBDAABECDBBBBDCBDECDAEDCCDAED,AEACBBEDEAECABDCCAACADCADEECDBEBABADCCEAACCEA,99999CDCCDCCBBDBBBAACEACDDABECDCBCEDEACCABBCACCBBE,BDEBDBBDCDDDEBAABCADDCBAEBDEBEBBDCEBBCEBEDBAA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,100,40,80,80,60,360,H,C,B,A,6,B,A,B,D,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,,,,,,,,5,5,2,5,5,5,5,,A,A,A,A,B,A,A,A,A
77,b77d99ff8ee7781a40175b2e1e4dc011e63f1920,2016,3303856,Paty do Alferes,33,RJ,18,F,0,1,1,3302908,Miguel Pereira,33,RJ,2,0,2,1,0,33039402,3303856,Paty do Alferes,33,RJ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3302908,Miguel Pereira,33,RJ,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,405.7,476.4,464.7,344.1,DEACCDBBADCDEDCEBCCBBDCADBDADBACCDAABEADCBDCA,BBCDBEAECBDEDCEBBECBCEBEBADCDCBBEDBCEAABDDCAB,99999EBA*ADCEADBACCADDDEDBEEBDCAADCAADCECEBBBECEEA,BECCDBBAAADDECAECBEBBCCCEECADBBEBEABCDBEADBDA,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,100,100,80,80,40,400,B,E,A,B,3,D,A,B,C,B,B,D,A,B,A,A,A,A,C,B,A,D,A,A,A,A,,,,,,,,5,5,5,5,5,0,5,,A,A,A,A,B,A,A,A,A
78,231c9a3c08249643f87ed59301e84e7605b2176f,2016,2307650,Maracanaú,23,CE,17,M,0,3,1,2307650,Maracanaú,23,CE,2,0,2,1,0,23079495,2307650,Maracanaú,23,CE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2307650,Maracanaú,23,CE,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,443,521.8,526,397,EAAABCEBCCDAACACEAAECBCCBABCDAECBACEBBCCCCABD,CCAABBAADBBBCDACCCDAAAEEBDAADEBCDDCBCADCAABDB,99999ABDBAAABCBAECAACDDCDABDBDCEDAADEECEABDBBBAEAE,EEDCDDBDEDBAEEACCAABCABBEEAECBBBBCCCECEBCDACD,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,100,120,120,80,540,E,E,C,C,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,A,A,,,,,,,,5,5,0,5,5,5,5,,A,A,A,A,B,A,A,A,A
79,dcdfc953208fe59ec5bd9288d5be4fa3300deb89,2016,3303203,Nilópolis,33,RJ,28,M,0,3,1,3305109,São João de Meriti,33,RJ,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3303203,Nilópolis,33,RJ,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,E,F,D,D,4,E,A,B,C,B,A,B,B,B,A,A,A,B,C,A,B,D,B,B,B,B,K,A,5,5,5,5,5,5,5,0,2,2,2,5,,C,A,A,A,A,D,A,A,B
80,4e1c0573b418b839469dab13754968982db53a10,2016,5102637,Campo Novo do Parecis,51,MT,23,F,0,4,1,2112308,Tuntum,21,MA,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5102637,Campo Novo do Parecis,51,MT,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,A,B,A,A,4,E,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,C,C,C,5,5,5,5,5,5,5,4,5,5,5,5,5,A,A,A,A,A,A,A,C,A
81,129d6daf0892c79c68c98ea20f8197645b21b221,2016,1718204,Porto Nacional,17,TO,18,F,0,3,1,1718204,Porto Nacional,17,TO,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1718204,Porto Nacional,17,TO,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,444.3,509.1,530.1,488.3,CADADCDBDCCADCDEECBCEECBDACDBDCEBBEABDCBCCBCA,BDEBDEAAEAEAABEBDECEBDDEAEACAEABBCDBEABDCECDD,99999EEBABDAADCACCBBEDEDDDEBBAEBAEBEEABCAABEECACBD,CCEAADCBBEEACBDDAEDCEDDECECBDCCBADCBECAEBADDE,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,100,120,80,540,E,E,A,B,2,B,D,B,B,A,B,B,A,A,A,A,A,A,B,B,A,C,A,A,A,A,,,,,,,,5,4,5,5,3,5,5,,A,A,A,A,A,A,A,A,A
82,626eabd333cba14cb6c0c17b13cc2ab36f9070b4,2016,5005707,Naviraí,50,MS,22,M,,4,1,5005707,Naviraí,50,MS,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL,50,MS,5005707,Naviraí,50,MS,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,B,B,B,B,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,C,F,E,1,2,2,2,2,2,2,2,2,2,2,3,3,A,A,A,A,D,A,A,A,D
83,d1aba323399aba7434327ab725bbc2d5682316bf,2016,3115508,Caxambu,31,MG,37,F,2,3,1,3115508,Caxambu,31,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3115508,Caxambu,31,MG,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,401.8,487.6,444.6,363.1,CAAEEADEABEEEBCBCABAAAABACCDEDBCDEECCBBACDCBD,DDAEEBBBEEDBDEDECCABACDCADAADACCDEAAACBAEBDEB,99999DEDDECEEBEEDDDA.BDBACBAEDEBDACCACADDAADECCEED,AEADBBDAAEDECBCDCBA*ACCEBEEDAAABCBECDCEDBCBBE,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,100,100,100,120,140,560,B,C,C,B,1,B,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,B,A,B,B,C,A,D,5,5,5,5,5,5,5,5,5,5,5,5,5,A,B,C,C,A,A,C,C,A
84,6ce27caca885b1a612477f606ac8d4e98b90d8e5,2016,2503209,Cabedelo,25,PB,17,M,0,3,1,2507507,João Pessoa,25,PB,2,0,2,1,0,25091638,2503209,Cabedelo,25,PB,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2503209,Cabedelo,25,PB,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,C,D,C,B,7,B,A,B,C,A,A,B,A,B,A,B,A,A,B,B,B,E,A,A,B,C,B,B,2,0,5,5,5,5,5,5,5,5,3,5,5,A,A,A,A,B,A,A,A,A
85,272ee225651d10cf558d114ce37c5189da942a62,2016,5300108,Brasília,53,DF,21,F,1,3,1,2203008,Cristalândia do Piauí,22,PI,1,3,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5300108,Brasília,53,DF,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,457,538.6,555.2,418,ECDADAEDECBBDDCBCBCDEADECDBCBADBADAAACBCAEDCA,BBBBDCEBDCEDADECAADEDEBDCBBAABEADAABBEBDABEBB,99999DBACDBBDEBDBBABBDCBDADDACCCDAECEEECCBDAEEEBBB,DCBCBACEDAACDBACDCDBEBCAADBCDDBABCBBBDCBECCAB,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,160,140,120,120,120,660,A,C,A,A,4,C,A,B,C,A,B,B,A,A,A,B,A,A,B,B,A,C,A,A,A,B,F,E,5,5,5,5,5,5,5,2,5,5,5,5,,A,A,A,A,A,A,A,A,A
86,4d288c96983da75bb8c3983063becbdb867ace89,2016,2208403,Piripiri,22,PI,32,M,1,3,1,2208403,Piripiri,22,PI,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2208403,Piripiri,22,PI,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,475.7,547.4,483.5,503,EBAAADACEEDCBCECECDCDBABCEDDEDABEDDEBDEEBBAAA,DDCBADAAECEDCCEBECEADACEEDDEDDDDEEBACBAAEEBDE,DBEAC99999BEEDECADCBBCEEBCBADEEDCBCBACDCADAECBADBB,CDEDCEAADACBECBEBAEBCDACBDBEECBCAEACAEDCEDCDA,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,100,120,120,60,520,C,C,B,C,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,B,F,E,5,5,5,5,5,5,5,5,5,5,5,5,,A,A,A,B,A,A,A,B,C
87,247c20a9befc204fb261300c33ea0cef3f1d0b7d,2016,1709500,Gurupi,17,TO,17,F,0,3,1,1716604,Peixe,17,TO,2,0,2,1,0,17022819,1716604,Peixe,17,TO,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1709500,Gurupi,17,TO,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,459.2,505.6,456,507.8,BACABBBBBAABDCBDDAECCBCBEBEDACABCBACADBAAAABA,BAEBBBCADBBEADABCCBCDABDDACBABBDEACBDADEAACDA,AACCA99999AACECDDBAEECDDDDEEABBEBDCBAEABACBEBBACAA,DBDDCBABAABCAECABBBBCAEAACCBABAACCAABECBEACBE,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,80,80,80,80,0,320,B,C,F,F,3,B,A,C,C,A,B,C,A,B,A,A,A,A,B,B,A,B,A,A,A,A,,,,,,,,5,5,5,5,5,5,4,,A,A,A,A,B,A,A,B,A
88,67a6a095cbc03868169ce24cd9f956d3b7d4d7de,2016,3201902,Domingos Martins,32,ES,38,F,1,1,1,3201902,Domingos Martins,32,ES,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3201902,Domingos Martins,32,ES,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,F,E,E,F,4,N,A,D,D,B,A,B,B,B,A,B,A,A,D,A,B,D,B,D,B,C,D,C,0,0,2,5,2,5,5,0,0,0,0,0,5,A,A,A,A,A,A,A,A,A
89,6169fb11c0c3d6cc7b51edc48b068f948389c40b,2016,2905701,Camaçari,29,BA,18,F,0,3,1,2927408,Salvador,29,BA,2,0,2,1,0,29175518,2905701,Camaçari,29,BA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2905701,Camaçari,29,BA,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,382.4,368.3,482,392.4,BACADDBEACDBADCECAAABDDCEBACAAAEBDBEAAEACDDAC,ACACAEEBADBCBAAEDAABCABEEEAAAEDABCABAAEDBCECA,99999ABDEDEABACBDCBBADBECCBDBBACADBADDBCBAADADADBA,DDEBDADAACDCAAEDBEDCECCCCCEACECAEBECCAAABBDAA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,120,100,60,520,B,B,C,B,3,B,A,C,C,A,A,B,A,A,A,A,A,A,B,B,A,C,B,A,A,A,,,,,,,,4,5,3,3,4,1,5,,A,A,A,A,B,A,A,A,B
90,4ee9f9a4b868e701463ca030c0659e2e7935ffcf,2016,2507507,João Pessoa,25,PB,25,F,0,2,1,2507507,João Pessoa,25,PB,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2507507,João Pessoa,25,PB,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,C,B,B,4,B,A,B,B,A,A,B,B,A,A,A,A,A,B,B,A,B,A,A,A,C,G,E,0,5,5,5,3,5,5,2,5,2,5,5,5,A,A,A,A,A,A,B,B,D
91,bad54913c91cb3f2993dea3652a90be28570a247,2016,5107602,Rondonópolis,51,MT,30,F,0,1,1,5107602,Rondonópolis,51,MT,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5107602,Rondonópolis,51,MT,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,460.7,505.8,448.2,351.3,DEBAECCDBEBCDACCABBDEBCDADBBAADBAECBECAACDBEA,DCEBACAECEBBAEABB*DADBBDEDECEBECEEEBCDABAECDE,DDBCA99999CBDBECDABADBBBEEEBCBDAAEACECDACBECCAEBEA,BBBCADBEADEDBCE*AECDA.BDBBDAEBECADCBDECEADBEC,0,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,6,0,0,0,0,0,0,B,B,F,C,5,C,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,C,B,A,A,C,G,D,4,5,1,4,4,5,5,1,5,5,1,5,5,A,A,B,B,A,A,A,B,B
92,473fac1a473fc1acbb11e9602f39b135a3c9d9aa,2016,2913606,Ilhéus,29,BA,18,M,0,3,2,,,,,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - BA,29,BA,2913606,Ilhéus,29,BA,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,462.8,524.6,498.6,418.9,DADCDBAEBEDABDBEBBEABDBABCBCABDAEDDBDCAAADCDD,ACEDBDDDAEDEACDBACBDDEBCDDAADCDEACABACDBCCCEB,99999AEDDCCABCCBDEADBEADCCEEADDCBABDBBBAEDEBACCDDD,ACDAAEBCCCCDABBDCECDEBADABBDEEAAEEACDCBBBBDCA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,140,120,80,120,60,520,D,D,A,F,5,B,A,B,B,A,A,B,A,A,A,B,A,A,A,B,A,B,B,B,B,A,,,,,,,,3,3,4,5,5,5,5,,A,A,A,A,C,A,B,B,B
